dttm,value,anomalyScore,Likelihood Score,label
2/3/2014 5:05,13.9267,0,0.0547993,0
2/3/2014 5:10,15,0,0.0547993,0
2/3/2014 5:15,14.4433,0,0.0547993,0
2/3/2014 5:20,15,0,0.0547993,0
2/3/2014 5:25,13.8867,0,0.0547993,0
2/3/2014 5:30,15.5567,0,0.0547993,0
2/3/2014 5:35,14.4433,0,0.0547993,0
2/3/2014 5:40,15.6333,0,0.0547993,0
2/3/2014 5:45,14.4433,0,0.0547993,0
2/3/2014 5:50,14.4467,0,0.0547993,0
2/3/2014 5:55,13.92,0,0.0547993,0
2/3/2014 6:00,15,0,0.0547993,0
2/3/2014 6:05,14.4433,0,0.0547993,0
2/3/2014 6:10,14.4433,0,0.0547993,0
2/3/2014 6:15,13.8867,0,0.0547993,0
2/3/2014 6:20,15.0467,0,0.0547993,0
2/3/2014 6:25,13.8867,0,0.0547993,0
2/3/2014 6:30,15,0,0.0547993,0
2/3/2014 6:35,14.5033,0,0.0547993,0
2/3/2014 6:40,15,0,0.0547993,0
2/3/2014 6:45,13.8133,0,0.0547993,0
2/3/2014 6:50,15.62,0,0.0547993,0
2/3/2014 6:55,13.7867,0,0.0547993,0
2/3/2014 7:00,14.4433,0,0.0547993,0
2/3/2014 7:05,13.9267,0,0.0547993,0
2/3/2014 7:10,15,0,0.0547993,0
2/3/2014 7:15,13.3333,0,0.0547993,0
2/3/2014 7:20,14.4467,0,0.0547993,0
2/3/2014 7:25,14.5367,0,0.0547993,0
2/3/2014 7:30,15,0,0.0547993,0
2/3/2014 7:35,13.8867,0,0.0547993,0
2/3/2014 7:40,15,0,0.0547993,0
2/3/2014 7:45,14.5133,0,0.0547993,0
2/3/2014 7:50,15.1267,0,0.0547993,0
2/3/2014 7:55,16.6767,0,0.0547993,0
2/3/2014 8:00,15,0,0.0547993,0
2/3/2014 8:05,13.8867,0,0.0547993,0
2/3/2014 8:10,15,0,0.0547993,0
2/3/2014 8:15,15,0,0.0547993,0
2/3/2014 8:20,15.0567,0,0.0547993,0
2/3/2014 8:25,14.39,0,0.0547993,0
2/3/2014 8:30,14.3733,0,0.0547993,0
2/3/2014 8:35,13.8867,0,0.0547993,0
2/3/2014 8:40,15,0,0.0547993,0
2/3/2014 8:45,13.9333,0,0.0547993,0
2/3/2014 8:50,15,0,0.0547993,0
2/3/2014 8:55,13.8867,0,0.0547993,0
2/3/2014 9:00,13.3975,0,0.0547993,0
2/3/2014 9:05,15,0,0.0547993,0
2/3/2014 9:10,15.5567,0,0.0547993,0
2/3/2014 9:15,13.8867,0,0.0547993,0
2/3/2014 9:20,15.6433,0,0.0547993,0
2/3/2014 9:25,13.3325,0,0.0547993,0
2/3/2014 9:30,15,0,0.0547993,0
2/3/2014 9:35,13.8867,0,0.0547993,0
2/3/2014 9:40,15.5567,0,0.0547993,0
2/3/2014 9:45,13.9067,0,0.0547993,0
2/3/2014 9:50,13.3325,0,0.0547993,0
2/3/2014 9:55,13.9267,0,0.0547993,0
2/3/2014 10:00,14.8733,0,0.0547993,0
2/3/2014 10:05,14.4433,0,0.0547993,0
2/3/2014 10:10,15.5567,0,0.0547993,0
2/3/2014 10:15,14.4433,0,0.0547993,0
2/3/2014 10:20,14.4467,0,0.0547993,0
2/3/2014 10:25,13.8433,0,0.0547993,0
2/3/2014 10:30,14.5233,0,0.0547993,0
2/3/2014 10:35,13.9567,0,0.0547993,0
2/3/2014 10:40,15.0867,0,0.0547993,0
2/3/2014 10:45,14.4433,0,0.0547993,0
2/3/2014 10:50,13.69,0,0.0547993,0
2/3/2014 10:55,13.8867,0,0.0547993,0
2/3/2014 11:00,14.9267,0,0.0547993,0
2/3/2014 11:05,14.4733,0,0.0547993,0
2/3/2014 11:10,15.5567,0,0.0547993,0
2/3/2014 11:15,14.4433,0,0.0547993,0
2/3/2014 11:20,14.4467,0,0.0547993,0
2/3/2014 11:25,13.9467,0,0.0547993,0
2/3/2014 11:30,14.4467,0,0.0547993,0
2/3/2014 11:35,13.9333,0,0.0547993,0
2/3/2014 11:40,15.0567,0,0.0445655,0
2/3/2014 11:45,14.49,0,0.0445655,0
2/3/2014 11:50,15,0,0.0445655,0
2/3/2014 11:55,13.9333,0,0.0445655,0
2/3/2014 12:00,15.0867,0,0.0445655,0
2/3/2014 12:05,14.4833,0,0.0445655,0
2/3/2014 12:10,15.6333,0,0.0445655,0
2/3/2014 12:15,14.4733,0,0.0445655,0
2/3/2014 12:20,15,0,0.0445655,0
2/3/2014 12:25,13.99,0,0.0445655,0
2/3/2014 12:30,15.5567,0,0.0445655,0
2/3/2014 12:35,14.4433,0,0.0445655,0
2/3/2014 12:40,15.4833,0,0.0445655,0
2/3/2014 12:45,15.03,0,0.0445655,0
2/3/2014 12:50,15,0,0.0445655,0
2/3/2014 12:55,13.8267,0,0.0445655,0
2/3/2014 13:00,15.1267,0,0.0445655,0
2/3/2014 13:05,14.4433,0,0.0445655,0
2/3/2014 13:10,15.5533,0,0.0445655,0
2/3/2014 13:15,14.4733,0,0.0445655,0
2/3/2014 13:20,15.01,0,0.0445655,0
2/3/2014 13:25,13.8867,0,0.0445655,0
2/3/2014 13:30,15.55,0,0.0445655,0
2/3/2014 13:35,13.8867,0,0.0445655,0
2/3/2014 13:40,15,0,0.0445655,0
2/3/2014 13:45,14.3433,0,0.0445655,0
2/3/2014 13:50,15,0,0.0445655,0
2/3/2014 13:55,13.8867,0,0.0445655,0
2/3/2014 14:00,16.19,0,0.0445655,0
2/3/2014 14:05,14.4433,0,0.0445655,0
2/3/2014 14:10,16.1567,0,0.0445655,0
2/3/2014 14:15,15,0,0.0445655,0
2/3/2014 14:20,15.55,0,0.0445655,0
2/3/2014 14:25,14.4433,0,0.0445655,0
2/3/2014 14:30,15,0,0.0445655,0
2/3/2014 14:35,14.4433,0,0.0445655,0
2/3/2014 14:40,15.08,0,0.0445655,0
2/3/2014 14:45,13.8867,0,0.0445655,0
2/3/2014 14:50,15,0,0.0445655,0
2/3/2014 14:55,14.4433,0,0.0445655,0
2/3/2014 15:00,12.7767,0,0.0445655,0
2/3/2014 15:05,13.8867,0,0.0445655,0
2/3/2014 15:10,15.5567,0,0.0445655,0
2/3/2014 15:15,14.4533,0,0.0445655,0
2/3/2014 15:20,14.8633,0,0.0445655,0
2/3/2014 15:25,13.3333,0,0.0445655,0
2/3/2014 15:30,15.6433,0,0.0445655,0
2/3/2014 15:35,13.8867,0,0.0445655,0
2/3/2014 15:40,15.5567,0,0.0445655,0
2/3/2014 15:45,14.4733,0,0.0445655,0
2/3/2014 15:50,14.8633,0,0.0445655,0
2/3/2014 15:55,13.9267,0,0.0445655,0
2/3/2014 16:00,15.6433,0,0.0445655,0
2/3/2014 16:05,12.7767,0,0.0445655,0
2/3/2014 16:10,15.0567,0,0.0445655,0
2/3/2014 16:15,13.8867,0,0.0445655,0
2/3/2014 16:20,15,0,0.0445655,0
2/3/2014 16:25,14.4633,0,0.0445655,0
2/3/2014 16:30,15.43,0,0.0445655,0
2/3/2014 16:35,13.9267,0,0.0445655,0
2/3/2014 16:40,15,0,0.0445655,0
2/3/2014 16:45,13.9067,0,0.0445655,0
2/3/2014 16:50,14.4433,0,0.0445655,0
2/3/2014 16:55,14.36,0,0.0445655,0
2/3/2014 17:00,19.4467,0,0.0445655,0
2/3/2014 17:05,14.4433,0,0.0445655,0
2/3/2014 17:10,15.5567,0,0.0445655,0
2/3/2014 17:15,15,0,0.0445655,0
2/3/2014 17:20,15.0033,0,0.0445655,0
2/3/2014 17:25,12.75,0,0.0445655,0
2/3/2014 17:30,15.5567,0,0.0445655,0
2/3/2014 17:35,13.9267,0,0.0445655,0
2/3/2014 17:40,15,0,0.0445655,0
2/3/2014 17:45,13.8867,0,0.0445655,0
2/3/2014 17:50,15.56,0,0.0445655,0
2/3/2014 17:55,14.49,0,0.0445655,0
2/3/2014 18:00,15,0,0.0445655,0
2/3/2014 18:05,13.8867,0,0.0445655,0
2/3/2014 18:10,15.0867,0,0.0445655,0
2/3/2014 18:15,14.4433,0,0.0445655,0
2/3/2014 18:20,16.1133,0,0.0445655,0
2/3/2014 18:25,15,0,0.0445655,0
2/3/2014 18:30,15.5567,0,0.0445655,0
2/3/2014 18:35,14.4433,0,0.0445655,0
2/3/2014 18:40,14.8667,0,0.0445655,0
2/3/2014 18:45,14.4433,0,0.0445655,0
2/3/2014 18:50,15,0,0.0445655,0
2/3/2014 18:55,14.4733,0,0.0445655,0
2/3/2014 19:00,15,0,0.0445655,0
2/3/2014 19:05,13.8867,0,0.0445655,0
2/3/2014 19:10,15,0,0.0445655,0
2/3/2014 19:15,13.8867,0,0.0445655,0
2/3/2014 19:20,15.5567,0,0.0445655,0
2/3/2014 19:25,14.4433,0,0.0445655,0
2/3/2014 19:30,15.5567,0,0.0445655,0
2/3/2014 19:35,14.4433,0,0.0445655,0
2/3/2014 19:40,15.5567,0,0.0445655,0
2/3/2014 19:45,14.4433,0,0.0445655,0
2/3/2014 19:50,13.3267,0,0.0445655,0
2/3/2014 19:55,13.8867,0,0.0445655,0
2/3/2014 20:00,15.5567,0,0.0445655,0
2/3/2014 20:05,14.4733,0,0.0445655,0
2/3/2014 20:10,15.6433,0,0.0445655,0
2/3/2014 20:15,14.4433,0,0.0445655,0
2/3/2014 20:20,15.62,0,0.0445655,0
2/3/2014 20:25,14.4433,0,0.0445655,0
2/3/2014 20:30,15,0,0.0445655,0
2/3/2014 20:35,13.8867,0,0.0445655,0
2/3/2014 20:40,14.4433,0,0.0445655,0
2/3/2014 20:45,14.4433,0,0.0445655,0
2/3/2014 20:50,15.0567,0,0.0445655,0
2/3/2014 20:55,13.8867,0,0.0445655,0
2/3/2014 21:00,15,0,0.0445655,0
2/3/2014 21:05,14.4833,0,0.0445655,0
2/3/2014 21:10,15.55,0,0.0445655,0
2/3/2014 21:15,15,0,0.0445655,0
2/3/2014 21:20,15.0033,0,0.0445655,0
2/3/2014 21:25,11.6667,0,0.0445655,0
2/3/2014 21:30,13.3325,0,0.0445655,0
2/3/2014 21:35,13.9067,0,0.0445655,0
2/3/2014 21:40,15,0,0.0445655,0
2/3/2014 21:45,13.9733,0,0.0445655,0
2/3/2014 21:50,15.0567,0,0.0445655,0
2/3/2014 21:55,14.4433,0,0.0445655,0
2/3/2014 22:00,14.5,0,0.0445655,0
2/3/2014 22:05,13.9067,0,0.0445655,0
2/3/2014 22:10,15.5567,0,0.0445655,0
2/3/2014 22:15,15.0133,0,0.0445655,0
2/3/2014 22:20,15.5567,0,0.0445655,0
2/3/2014 22:25,13.8867,0,0.0445655,0
2/3/2014 22:30,15.06,0,0.0445655,0
2/3/2014 22:35,13.8867,0,0.0445655,0
2/3/2014 22:40,15.0033,0,0.0445655,0
2/3/2014 22:45,14.4433,0,0.0445655,0
2/3/2014 22:50,15.5567,0,0.0445655,0
2/3/2014 22:55,14.4567,0,0.0445655,0
2/3/2014 23:00,15.07,0,0.0445655,0
2/3/2014 23:05,13.8867,0,0.0445655,0
2/3/2014 23:10,14.8733,0,0.0445655,0
2/3/2014 23:15,15,0,0.0445655,0
2/3/2014 23:20,15.5567,0,0.0445655,0
2/3/2014 23:25,14.4433,0,0.0445655,0
2/3/2014 23:30,16.1133,0,0.0445655,0
2/3/2014 23:35,14.49,0,0.0445655,0
2/3/2014 23:40,15.5567,0,0.0445655,0
2/3/2014 23:45,14.4433,0,0.0445655,0
2/3/2014 23:50,15,0,0.0445655,0
2/3/2014 23:55,13.8867,0,0.0445655,0
3/3/2014 0:00,15.44,0,0.0445655,0
3/3/2014 0:05,13.8867,0,0.0445655,0
3/3/2014 0:10,16.17,0,0.0445655,0
3/3/2014 0:15,15,0,0.0445655,0
3/3/2014 0:20,16.1133,0,0.0445655,0
3/3/2014 0:25,14.4433,0,0.0445655,0
3/3/2014 0:30,15.5567,0,0.0445655,0
3/3/2014 0:35,13.8867,0,0.0445655,0
3/3/2014 0:40,15.0567,0,0.0445655,0
3/3/2014 0:45,14.4433,0,0.0445655,0
3/3/2014 0:50,15.5533,0,0.0445655,0
3/3/2014 0:55,13.8267,0,0.0445655,0
3/3/2014 1:00,15.5567,0,0.0445655,0
3/3/2014 1:05,14.4433,0,0.0445655,0
3/3/2014 1:10,16.1133,0,0.0445655,0
3/3/2014 1:15,15,0,0.0445655,0
3/3/2014 1:20,13.4,0,0.0445655,0
3/3/2014 1:25,12.22,0,0.0445655,0
3/3/2014 1:30,15.0033,0,0.0445655,0
3/3/2014 1:35,14.4433,0,0.0445655,0
3/3/2014 1:40,15,0,0.0445655,0
3/3/2014 1:45,16.665,0,0.0445655,0
3/3/2014 1:50,14.9933,0,0.0445655,0
3/3/2014 1:55,13.9533,0,0.0445655,0
3/3/2014 2:00,15,0,0.0445655,0
3/3/2014 2:05,14.4433,0,0.0445655,0
3/3/2014 2:10,15.0033,0,0.0445655,0
3/3/2014 2:15,14.4433,0,0.0445655,0
3/3/2014 2:20,15.5567,0,0.0445655,0
3/3/2014 2:25,13.9267,0,0.0445655,0
3/3/2014 2:30,15,0,0.0445655,0
3/3/2014 2:35,14.4733,0,0.0445655,0
3/3/2014 2:40,15.5567,0,0.0445655,0
3/3/2014 2:45,15,0,0.0445655,0
3/3/2014 2:50,15.5567,0,0.0445655,0
3/3/2014 2:55,14.49,0,0.0445655,0
3/3/2014 3:00,15.0033,0,0.0445655,0
3/3/2014 3:05,14.4833,0,0.0445655,0
3/3/2014 3:10,14.8833,0,0.0445655,0
3/3/2014 3:15,13.8867,0,0.0445655,0
3/3/2014 3:20,15,0,0.0445655,0
3/3/2014 3:25,14.4433,0,0.0445655,0
3/3/2014 3:30,15.62,0,0.0445655,0
3/3/2014 3:35,15,0,0.0445655,0
3/3/2014 3:40,15.5567,0,0.0445655,0
3/3/2014 3:45,13.8867,0,0.0445655,0
3/3/2014 3:50,15.6433,0,0.0445655,0
3/3/2014 3:55,13.3333,0,0.0445655,0
3/3/2014 4:00,15.0033,0,0.0445655,0
3/3/2014 4:05,12.22,0,0.0445655,0
3/3/2014 4:10,15.5567,0,0.0445655,0
3/3/2014 4:15,13.9333,0,0.0445655,0
3/3/2014 4:20,14.8633,0,0.0445655,0
3/3/2014 4:25,13.8867,0,0.0445655,0
3/3/2014 4:30,15.5567,0,0.0445655,0
3/3/2014 4:35,14.3433,0,0.0445655,0
3/3/2014 4:40,15,0,0.0445655,0
3/3/2014 4:45,14.4433,0,0.0445655,0
3/3/2014 4:50,14.4433,0,0.0445655,0
3/3/2014 4:55,13.9333,0,0.0445655,0
3/3/2014 5:00,16.1133,0,0.0445655,0
3/3/2014 5:05,13.9267,0,0.0445655,0
3/3/2014 5:10,15.0633,0,0.0445655,0
3/3/2014 5:15,13.8867,0,0.0445655,0
3/3/2014 5:20,15,0,0.0445655,0
3/3/2014 5:25,14.49,0,0.0445655,0
3/3/2014 5:30,15,0,0.0445655,0
3/3/2014 5:35,13.9067,0,0.0445655,0
3/3/2014 5:40,12.82,0,0.0445655,0
3/3/2014 5:45,14.4433,0,0.0445655,0
3/3/2014 5:50,15,0,0.0445655,0
3/3/2014 5:55,13.8867,0,0.0445655,0
3/3/2014 6:00,15.5567,0,0.0445655,0
3/3/2014 6:05,13.8867,0,0.0445655,0
3/3/2014 6:10,14.4433,0,0.0445655,0
3/3/2014 6:15,13.8867,0,0.0445655,0
3/3/2014 6:20,15.0867,0,0.0445655,0
3/3/2014 6:25,13.8867,0,0.0445655,0
3/3/2014 6:30,14.4433,0,0.0445655,0
3/3/2014 6:35,13.4067,0,0.0445655,0
3/3/2014 6:40,13.9433,0,0.0445655,0
3/3/2014 6:45,14.4433,0,0.0445655,0
3/3/2014 6:50,15,0,0.0445655,0
3/3/2014 6:55,13.89,0,0.0445655,0
3/3/2014 7:00,15,0,0.0445655,0
3/3/2014 7:05,13.3333,0,0.0445655,0
3/3/2014 7:10,14.4433,0,0.0445655,0
3/3/2014 7:15,13.9067,0,0.0445655,0
3/3/2014 7:20,15.0033,0,0.0445655,0
3/3/2014 7:25,13.34,0,0.0445655,0
3/3/2014 7:30,14.8733,0,0.0445655,0
3/3/2014 7:35,13.8867,0,0.0445655,0
3/3/2014 7:40,15.0567,0,0.0445655,0
3/3/2014 7:45,13.9533,0,0.0445655,0
3/3/2014 7:50,15,0,0.0445655,0
3/3/2014 7:55,16.6867,0,0.0445655,0
3/3/2014 8:00,16.1133,0,0.0445655,0
3/3/2014 8:05,13.3333,0,0.0445655,0
3/3/2014 8:10,12.6933,0,0.0445655,0
3/3/2014 8:15,13.9333,0,0.0445655,0
3/3/2014 8:20,15.5567,0,0.0445655,0
3/3/2014 8:25,14.4433,0,0.0445655,0
3/3/2014 8:30,14.8667,0,0.0445655,0
3/3/2014 8:35,13.9067,0,0.0445655,0
3/3/2014 8:40,15,0,0.0445655,0
3/3/2014 8:45,13.94,0,0.0445655,0
3/3/2014 8:50,15.0567,0,0.0445655,0
3/3/2014 8:55,13.89,0,0.0445655,0
3/3/2014 9:00,15,0,0.0445655,0
3/3/2014 9:05,13.8867,0,0.0445655,0
3/3/2014 9:10,14.3267,0,0.0445655,0
3/3/2014 9:15,14.5133,0,0.0445655,0
3/3/2014 9:20,13.75,0,0.0445655,0
3/3/2014 9:25,14.49,0,0.0445655,0
3/3/2014 9:30,15.5567,0,0.0445655,0
3/3/2014 9:35,13.3633,0,0.0445655,0
3/3/2014 9:40,14.4433,0,0.0445655,0
3/3/2014 9:45,13.8867,0,0.0445655,0
3/3/2014 9:50,15.0867,0,0.0445655,0
3/3/2014 9:55,13.9333,0,0.0445655,0
3/3/2014 10:00,15,0,0.0445655,0
3/3/2014 10:05,13.7867,0,0.0445655,0
3/3/2014 10:10,15.0567,0,0.0445655,0
3/3/2014 10:15,13.8867,0,0.0445655,0
3/3/2014 10:20,15.0867,0,0.0445655,0
3/3/2014 10:25,13.7867,0,0.0445655,0
3/3/2014 10:30,15.08,0,0.0445655,0
3/3/2014 10:35,12.85,0,0.0445655,0
3/3/2014 10:40,12.2233,0,0.0445655,0
3/3/2014 10:45,13.7867,0,0.0445655,0
3/3/2014 10:50,15.1433,0,0.0445655,0
3/3/2014 10:55,13.89,0,0.0445655,0
3/3/2014 11:00,16.6667,0,0.0445655,0
3/3/2014 11:05,13.8333,0,0.0445655,0
3/3/2014 11:10,12.78,0,0.0445655,0
3/3/2014 11:15,14.49,0,0.0445655,0
3/3/2014 11:20,15.0633,0,0.0445655,0
3/3/2014 11:25,13.8867,0,0.0445655,0
3/3/2014 11:30,15,0,0.0445655,0
3/3/2014 11:35,13.9467,0,0.0445655,0
3/3/2014 11:40,14.5,0,0.0445655,0
3/3/2014 11:45,13.33,0,0.0445655,0
3/3/2014 11:50,14.4433,0,0.0445655,0
3/3/2014 11:55,13.7867,0,0.0445655,0
3/3/2014 12:00,15.07,0,0.0445655,0
3/3/2014 12:05,12.6933,0,0.0445655,0
3/3/2014 12:10,14.4433,0,0.0445655,0
3/3/2014 12:15,13.38,0,0.0445655,0
3/3/2014 12:20,14.5,0,0.0445655,0
3/3/2014 12:25,14.49,0,0.0445655,0
3/3/2014 12:30,14.8733,0,0.0445655,0
3/3/2014 12:35,13.9067,0,0.0445655,0
3/3/2014 12:40,15.0633,0,0.0445655,0
3/3/2014 12:45,13.27,0,0.0445655,0
3/3/2014 12:50,14.5,0,0.0445655,0
3/3/2014 12:55,13.8867,0,0.0445655,0
3/3/2014 13:00,15,0,0.0445655,0
3/3/2014 13:05,13.9333,0,0.0445655,0
3/3/2014 13:10,14.5233,0,0.0445655,0
3/3/2014 13:15,13.3333,0,0.0445655,0
3/3/2014 13:20,14.4433,0,0.0445655,0
3/3/2014 13:25,14.3333,0,0.0445655,0
3/3/2014 13:30,15.0033,0,0.0445655,0
3/3/2014 13:35,11.6667,0,0.0445655,0
3/3/2014 13:40,14.58,0,0.0445655,0
3/3/2014 13:45,13.8867,0,0.0445655,0
3/3/2014 13:50,15,0,0.0445655,0
3/3/2014 13:55,14.4433,0,0.0445655,0
3/3/2014 14:00,15.0033,0,0.0445655,0
3/3/2014 14:05,13.2567,0,0.0445655,0
3/3/2014 14:10,14.8733,0,0.0445655,0
3/3/2014 14:15,13.8867,0,0.0445655,0
3/3/2014 14:20,14.8633,0,0.0445655,0
3/3/2014 14:25,14.4533,0,0.0445655,0
3/3/2014 14:30,15.62,0,0.0445655,0
3/3/2014 14:35,14.4533,0,0.0445655,0
3/3/2014 14:40,14.8667,0,0.0445655,0
3/3/2014 14:45,13.9267,0,0.0445655,0
3/3/2014 14:50,15,0,0.0445655,0
3/3/2014 14:55,13.7867,0,0.0445655,0
3/3/2014 15:00,15.0033,0,0.0445655,0
3/3/2014 15:05,13.8867,0,0.0445655,0
3/3/2014 15:10,15.62,0,0.0445655,0
3/3/2014 15:15,13.8867,0,0.0445655,0
3/3/2014 15:20,15.0867,0,0.0445655,0
3/3/2014 15:25,13.9267,0,0.0445655,0
3/3/2014 15:30,15.08,0,0.0445655,0
3/3/2014 15:35,13.8267,0,0.0445655,0
3/3/2014 15:40,15.5567,0,0.0445655,0
3/3/2014 15:45,13.9333,0,0.0445655,0
3/3/2014 15:50,15.1233,0,0.0445655,0
3/3/2014 15:55,13.87,0,0.0445655,0
3/3/2014 16:00,15,0,0.0445655,0
3/3/2014 16:05,14.5,0,0.0445655,0
3/3/2014 16:10,15.07,0,0.0445655,0
3/3/2014 16:15,13.78,0,0.0445655,0
3/3/2014 16:20,13.3325,0,0.0445655,0
3/3/2014 16:25,14.4433,0,0.0445655,0
3/3/2014 16:30,16.1333,0,0.0445655,0
3/3/2014 16:35,14.4433,0,0.0445655,0
3/3/2014 16:40,15,0,0.0445655,0
3/3/2014 16:45,14.5033,0,0.0445655,0
3/3/2014 16:50,14.3733,0,0.0445655,0
3/3/2014 16:55,13.89,0,0.0445655,0
3/3/2014 17:00,15.69,0,0.0445655,0
3/3/2014 17:05,14.4433,0,0.0445655,0
3/3/2014 17:10,15.0033,0,0.0445655,0
3/3/2014 17:15,14.3333,0,0.0445655,0
3/3/2014 17:20,15.07,0,0.0445655,0
3/3/2014 17:25,14.4433,0,0.0445655,0
3/3/2014 17:30,15,0,0.0445655,0
3/3/2014 17:35,13.9433,0,0.0445655,0
3/3/2014 17:40,15.0867,0,0.0445655,0
3/3/2014 17:45,13.9367,0,0.0445655,0
3/3/2014 17:50,14.5,0,0.0445655,0
3/3/2014 17:55,13.8867,0,0.0445655,0
3/3/2014 18:00,15.0567,0,0.0445655,0
3/3/2014 18:05,13.8867,0,0.0445655,0
3/3/2014 18:10,15.0867,0,0.0445655,0
3/3/2014 18:15,13.8267,0,0.0445655,0
3/3/2014 18:20,15,0,0.0445655,0
3/3/2014 18:25,13.33,0,0.0445655,0
3/3/2014 18:30,15.5567,0,0.0445655,0
3/3/2014 18:35,15.04,0,0.0445655,0
3/3/2014 18:40,15.5567,0,0.0445655,0
3/3/2014 18:45,13.8867,0,0.0445655,0
3/3/2014 18:50,15.0633,0,0.0445655,0
3/3/2014 18:55,13.9267,0,0.0445655,0
3/3/2014 19:00,12.78,0,0.0445655,0
3/3/2014 19:05,13.38,0,0.0445655,0
3/3/2014 19:10,15.61,0,0.0445655,0
3/3/2014 19:15,14.4733,0,0.0445655,0
3/3/2014 19:20,15.5567,0,0.0445655,0
3/3/2014 19:25,13.4167,0,0.0445655,0
3/3/2014 19:30,15.0867,0,0.0445655,0
3/3/2014 19:35,14.4433,0,0.0445655,0
3/3/2014 19:40,14.3733,0,0.0445655,0
3/3/2014 19:45,13.8867,0,0.0445655,0
3/3/2014 19:50,14.8667,0,0.0445655,0
3/3/2014 19:55,13.8867,0,0.0445655,0
3/3/2014 20:00,14.5233,0,0.0445655,0
3/3/2014 20:05,14.3333,0,0.0445655,0
3/3/2014 20:10,15.0633,0,0.0445655,0
3/3/2014 20:15,13.8867,0,0.0445655,0
3/3/2014 20:20,15.0567,0,0.0445655,0
3/3/2014 20:25,13.2333,0,0.0445655,0
3/3/2014 20:30,14.8667,0,0.0445655,0
3/3/2014 20:35,14.38,0,0.0445655,0
3/3/2014 20:40,15.62,0,0.0445655,0
3/3/2014 20:45,14.4433,0,0.0445655,0
3/3/2014 20:50,15,0,0.0445655,0
3/3/2014 20:55,13.7867,0,0.0445655,0
3/3/2014 21:00,15,0,0.0445655,0
3/3/2014 21:05,14.4433,0,0.0445655,0
3/3/2014 21:10,14.39,0,0.0445655,0
3/3/2014 21:15,14.49,0,0.0445655,0
3/3/2014 21:20,15.5567,0,0.0445655,0
3/3/2014 21:25,14.4433,0,0.0445655,0